Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95,none_minus_all,peak_dense_minus_none_90,peak_dense_minus_all_90,peak_dense_minus_matched_random_90,none_minus_matched_random_90,peak_dense_minus_none_80,peak_dense_minus_all_80,peak_dense_minus_matched_random_80,none_minus_matched_random_80,peak_dense_minus_none_95,peak_dense_minus_all_95,peak_dense_minus_matched_random_95,none_minus_matched_random_95
115017,0.238664463363879,-0.00660147922985675,0.236507611555159,0.235031057685176,0.236471448580174,0.235135499519841,0.236507611555159,0.235031057685176,0,0,0,0,0,0,0.245265942593736,-0.00219301478370501,0.243072927810031,0.00133594906033299,0.003528963844038,-0.00215685180872,0.243109090785016,0.00147655386998302,0.00363340567870302,-0.00215685180872,0.243109090785016,0.00147655386998302,0.00363340567870302
115219,0.181777926516417,-0.0131428081041993,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0.181777926516417,0,0,0,0,0,0,0.194920734620616,0,0.194920734620616,0,0,0,0.194920734620616,0,0,0,0.194920734620616,0,0
115320,0.159751762657232,-0.00957762031193036,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000,0.169329382969162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115825,0.261211033965097,-0.00795711840870708,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0.261211033965097,0,0,0,0,0,0,0.269168152373804,0,0.269168152373804,0,0,0,0.269168152373804,0,0,0,0.269168152373804,0,0
116524,0.206964860730531,-0.00932154076520533,0.181812434045457,0.192451000405217,0.181832623567675,0.192893201738806,0.185888431515973,0.1947138845042,0,0,0,0,0,0,0.216286401495736,-0.025132237162856,0.19115416433288,-0.011060578171131,0.014071658991725,-0.025152426685074,0.191133974810662,-0.01063856635976,0.014513860325314,-0.021076429214558,0.195209972281178,-0.00882545298822698,0.012250976226331
116726,0.152333221434457,-0.01092047333874,0.152333221434456,0.150042416600165,0.152333221434456,0.150002805696583,0.152333221434456,0.150042416600165,0,0,0,0,0,0,0.163253694773197,-9.99200722162641e-16,0.163253694773196,0.00233041573787299,0.00233041573787399,-9.99200722162641e-16,0.163253694773196,0.00229080483429098,0.00229080483429198,-9.99200722162641e-16,0.163253694773196,0.00229080483429098,0.00229080483429198
117021,0.148499978274775,-0.0060012906653012,0.145404340267964,0.142625355662973,0.145503402742705,0.142415450326556,0.145404340267964,0.142625355662973,0,0,0,0,0,0,0.154501268940076,-0.00299657553207,0.151504693408006,0.00308795241614901,0.00608452794821901,-0.00309563800681101,0.151405630933265,0.00277898460499101,0.00587462261180202,-0.00309563800681101,0.151405630933265,0.00277898460499101,0.00587462261180202
117122,0.19390355714358,-0.0101790959171792,0.19390355714358,0.189545670320572,0.19390355714358,0.189614419149424,0.19390355714358,0.189545670320572,0,0,0,0,0,0,0.204082653060759,0,0.204082653060759,0.00428913799415601,0.00428913799415601,0,0.204082653060759,0.004357886823008,0.004357886823008,0,0.204082653060759,0.004357886823008,0.004357886823008
117324,0.178183662098892,-0.0108538623554348,0.178183662098893,0.175476902949061,0.178183662098893,0.175604025013336,0.178183662098893,0.175476902949061,0,0,0,0,0,0,0.189037524454327,9.99200722162641e-16,0.189037524454328,0.002579637085557,0.002579637085556,9.99200722162641e-16,0.189037524454328,0.00270675914983201,0.00270675914983101,9.99200722162641e-16,0.189037524454328,0.00270675914983201,0.00270675914983101
117930,0.217243516658212,-0.0106294286504641,0.189746872874265,0.202999722345967,0.189934703596598,0.203088505740815,0.20499099666472,0.211645990765,0,0,0,0,0,0,0.227872945308676,-0.027308813061614,0.200564132247062,-0.013153802144217,0.014155010917397,-0.027496643783947,0.200376301524729,-0.013252849471702,0.014243794312245,-0.012252519993492,0.215620425315184,-0.00665499410028,0.005597525893212
118528,0.189692773175108,-0.0100055530882352,0.184513870935988,0.187164726058893,0.184612893923352,0.187116071606001,0.184513870935988,0.187164726058893,0,0,0,0,0,0,0.199698326263343,-0.00507987925175599,0.194618447011587,-0.00250317768264899,0.002576701569107,-0.00517890223911999,0.194519424024223,-0.002650855122905,0.00252804711621499,-0.00517890223911999,0.194519424024223,-0.002650855122905,0.00252804711621499
