Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
212419,0.215330660692933,-0.0102200226357445,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
212823,0.223490147380382,-0.00802873546211324,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
214019,0.197144159208297,-0.00854112137397272,0.195968961722687,0.195135600304634,0.195990285870611,0.195038386922845,0.195968961722687,0.195135600304634,0,0,0,0,0,0
214524,0.239609549367627,-0.00837653403656075,0.239609549367628,0.23189514719949,0.239609549367628,0.231584090232757,0.239609549367628,0.23189514719949,0,0,0,0,0,0
214726,0.217063426991104,-0.0126706599236023,0.209314619887747,0.213312645056534,0.209095903558217,0.213233743356448,0.217063426991103,0.217063426991103,0,0,0,0,0,0
217126,0.226945201626401,-0.00973560178094866,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
217429,0.205018370764064,-0.0101238076584221,0.204014944229045,0.202359769091456,0.20396436829482,0.202089345204461,0.204014944229045,0.202359769091456,0,0,0,0,0,0
224022,0.287296253313126,-0.00754966702439469,0.274409414725945,0.27955891131524,0.274249996192961,0.279460031105508,0.274409414725945,0.27955891131524,0,0,0,0,0,0
231928,0.194215811099092,-0.0132471174358512,0.171518979853975,0.183379418679767,0.171521693407848,0.182797317243555,0.194215811099092,0.190522786340965,0,0,0,0,0,0
233326,0.156091212526411,-0.00959868203207137,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
237334,0.287981985219937,-0.00675171861570414,0.283234235635309,0.285891231532612,0.282956645437821,0.285840622938653,0.283234235635309,0.285891231532612,0,0,0,0,0,0
238033,0.208398828365495,-0.00722328492982009,0.208398828365496,0.208398828365496,0.208398828365496,0.208398828365496,0.208398828365496,0.208398828365496,0,0,0,0,0,0
239136,0.185224169321802,-0.0112924376772522,0.183580879521024,0.182789740872605,0.183471547739924,0.182910867857392,0.183580879521024,0.182789740872605,0,0,0,0,0,0
246133,0.189481864944738,-0.0091860637858596,0.182487732923993,0.185029509467604,0.18260553343317,0.185173450614377,0.182487732923993,0.185029509467604,0,0,0,0,0,0
248339,0.24032329933021,-0.0098514527089497,0.240323299330209,0.233825343305699,0.240323299330209,0.234345728165064,0.240323299330209,0.23718541974852,0,0,0,0,0,0
249947,0.260160172406492,-0.00671406995073428,0.257628231751217,0.25811756231149,0.257638441189343,0.257924404270638,0.257628231751217,0.25811756231149,0,0,0,0,0,0
