Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95
210112,0.433982500435457,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211114,0.167698674655837,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212217,0.246655455123353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212318,0.389472883637006,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213017,0.404073239039318,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213421,0.308616154592518,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213522,0.335632912558992,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214221,0.429553523391661,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214423,0.396733642051674,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219231,0.32659179334974,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220721,0.485233554974845,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221319,0.307235757767215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
227432,0.323555312170839,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239944,0.457963926605612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257946,0.317663603500339,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263436,0.206906865054151,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268749,0.402451984482962,NaN,NaN,NaN,NaN,NaN,NaN,NaN
274542,0.270326159402318,NaN,NaN,NaN,NaN,NaN,NaN,NaN
275645,0.327788761978601,NaN,NaN,NaN,NaN,NaN,NaN,NaN
281135,0.316334504431549,NaN,NaN,NaN,NaN,NaN,NaN,NaN
285446,0.37375333704204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286347,0.450596986386779,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286650,0.429101432676557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
287248,0.492628187304595,NaN,NaN,NaN,NaN,NaN,NaN,NaN
295146,0.161291806115246,NaN,NaN,NaN,NaN,NaN,NaN,NaN
298051,0.290741950664902,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299760,0.231907784683529,NaN,NaN,NaN,NaN,NaN,NaN,NaN
