Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
186040,0.398771632343577,-0.00472957995626931,0.344031201223886,0.332330109391088,0.344081779295133,0.332295535926623,0.3724241497208,0.36226104891547,0,0,0,0,0,0
186141,0.269392442782713,-0.00525682274657285,0.236292174500562,0.241183232477792,0.236310361794118,0.24102352809724,0.244204865333209,0.246208013691582,0,0,0,0,0,0
186444,0.29115900849175,-0.00481999287171331,0.283018847399763,0.280750859739155,0.28298720650302,0.280489352521075,0.282875567553868,0.280611311775154,0,0,0,0,0,0
187143,0.511400039547153,-0.00338475013505423,0.411867780492878,0.400032471954473,0.437137759654167,0.420492548899126,0.481372049251235,0.466177763950333,0,0,0,0,0,0
188145,0.491056580527062,-0.00455409362068748,0.419140580861495,0.413321898718156,0.419054670822744,0.413162966764621,0.461309741427432,0.447240298530777,0,0,0,0,0,0
189349,0.299582945281564,-0.00568854581931643,0.272779103947028,0.272112069672704,0.272843848947081,0.272152360669612,0.280865328283745,0.277395545942249,0,0,0,0,0,0
189450,0.183019261266816,-0.00641479623555369,0.173302880747037,0.16723864855224,0.173264578293927,0.16737005518899,0.173272145749872,0.167204545394422,0,0,0,0,0,0
190031,0.410898146702571,-0.00364539855517014,0.372878669770688,0.359484776174865,0.372863386560409,0.359625084602758,0.383630998898306,0.372430920916198,0,0,0,0,0,0
191033,0.416129334118228,-0.00411394386103656,0.343858241198077,0.343140491981648,0.343790371007495,0.343167838524761,0.385729053427968,0.379661512222047,0,0,0,0,0,0
192035,0.416505925638583,-0.00434657728204726,0.344836587946517,0.344805015033818,0.344795158034999,0.34514738879476,0.385527003650192,0.376962261835417,0,0,0,0,0,0
192136,0.568735298045372,-0.003796946830493,0.475643361546883,0.462617863051852,0.47583556595228,0.462483742559881,0.528956878760806,0.517831854634025,0,0,0,0,0,0
192641,0.391183296836227,-0.00541801893755941,0.333960039477768,0.325058720951028,0.333774868468419,0.32494719536685,0.365562541646743,0.35328997050297,0,0,0,0,0,0
194746,0.283836807937746,-0.0051672802953351,0.269730133393408,0.25904738288085,0.269728822408007,0.259168504593793,0.269700531992159,0.259209130541609,0,0,0,0,0,0
195041,0.48265920178763,-0.00416670062301261,0.389473777612971,0.385347423990705,0.403769519872608,0.397101040213223,0.444936738409065,0.439000893507401,0,0,0,0,0,0
196144,0.385121876907559,-0.00469377866604246,0.333553030617245,0.320824657776256,0.333523059401117,0.320774241128566,0.363392425439256,0.350684788346932,0,0,0,0,0,0
196346,0.407054472995974,-0.00372659619329804,0.360248835183395,0.345975909272258,0.360230631342263,0.346062054877561,0.379656989473739,0.368101945267976,0,0,0,0,0,0
