Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
136227,0.215901789161863,-0.00918058444065769,0.206492426885284,0.213310249850543,0.207535912567964,0.21342629248719,0.206492426885284,0.213310249850543,0,0,0,0,0,0
136631,0.224883666351827,-0.0100600664433933,0.207188306135915,0.210807607037537,0.206957192439611,0.210462765057008,0.214216229096974,0.216405181343911,0,0,0,0,0,0
136833,0.245491407595298,-0.00635880425918397,0.23150247841687,0.236201825227526,0.231906958608,0.236323307702109,0.23150247841687,0.236201825227526,0,0,0,0,0,0
137027,0.220315172975549,-0.0100580028059502,0.220030137454132,0.214772552213909,0.220113338191851,0.214640012912153,0.220030137454132,0.214772552213909,0,0,0,0,0,0
137229,0.289237915149186,-0.00666099854290572,0.282745959317259,0.283585351999733,0.282771162454267,0.283476562369483,0.282745959317259,0.283585351999733,0,0,0,0,0,0
137532,0.231300111572792,-0.00713270410126192,0.224800499865343,0.224558096337335,0.224901559037396,0.224689199080486,0.224800499865343,0.224558096337335,0,0,0,0,0,0
138130,0.20814437682646,-0.00743995388887553,0.198446318532051,0.199560087093532,0.198540740492942,0.199494636898021,0.198446318532051,0.199560087093532,0,0,0,0,0,0
138332,0.188209065880766,-0.0108959645028224,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
138534,0.17742953963424,-0.0104574810790336,0.17742953963424,0.17742953963424,0.17742953963424,0.17742953963424,0.17742953963424,0.17742953963424,0,0,0,0,0,0
138837,0.17602835831531,-0.00588567798714851,0.175042999946907,0.169838925242345,0.174991688305837,0.169817363966644,0.175042999946907,0.169838925242345,0,0,0,0,0,0
139233,0.172120693304531,-0.00992829674731613,0.172120693304531,0.172120693304531,0.172120693304531,0.172120693304531,0.172120693304531,0.172120693304531,0,0,0,0,0,0
139435,0.277530743276105,-0.00725379510475004,0.259919193518745,0.26630476888184,0.260091664980423,0.26632421857609,0.259919193518745,0.26630476888184,0,0,0,0,0,0
139637,0.236881405404089,-0.00723069863883593,0.23688140540409,0.23688140540409,0.23688140540409,0.23688140540409,0.23688140540409,0.23688140540409,0,0,0,0,0,0
139839,0.193346727952409,-0.0116807888494028,0.193346727952409,0.193346727952409,0.193346727952409,0.193346727952409,0.193346727952409,0.193346727952409,0,0,0,0,0,0
140319,0.147961310402852,-0.00982228576596745,0.137592609168254,0.144439633442032,0.137401306117654,0.144375248509776,0.137592609168254,0.144439633442032,0,0,0,0,0,0
140925,0.149893596863294,-0.00980552406147645,0.149893596863294,0.147444030336346,0.149893596863294,0.14771307800745,0.149893596863294,0.147444030336346,0,0,0,0,0,0
143224,0.156385431589563,-0.0121771851156356,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
144832,0.229985173209885,-0.00895374139215455,0.221283252221575,0.22509141348207,0.22072719841133,0.225311696612915,0.221283252221575,0.22509141348207,0,0,0,0,0,0
145127,0.251948783386341,-0.0105612116762423,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
145632,0.206524252216601,-0.0114942771267113,0.206524252216601,0.199821693764638,0.206524252216601,0.200025334112719,0.206524252216601,0.202915855596634,0,0,0,0,0,0
146129,0.195081743265595,-0.00932424344097061,0.195081743265596,0.193309825990962,0.195081743265596,0.193387617085967,0.195081743265596,0.193309825990962,0,0,0,0,0,0
146533,0.264090128991793,-0.00633652374258459,0.246555907521812,0.253591090371347,0.246530441358958,0.253700496654596,0.246555907521812,0.253591090371347,0,0,0,0,0,0
146836,0.172041260968797,-0.00926332769355805,0.170134204496021,0.168012096103237,0.170176139074933,0.167957213724869,0.170134204496021,0.168012096103237,0,0,0,0,0,0
146937,0.194229973136037,-0.0101206332848901,0.165667928538923,0.177573532097297,0.183962480879611,0.185670019524082,0.194229973136037,0.190769426755332,0,0,0,0,0,0
147636,0.290920457221938,-0.00711802829293767,0.274901734586605,0.279987672730851,0.27496887939931,0.280341902893615,0.274901734586605,0.279987672730851,0,0,0,0,0,0
147737,0.216075518787108,-0.0102696572448911,0.216075518787108,0.213349739000745,0.216075518787108,0.213679460551493,0.216075518787108,0.213349739000745,0,0,0,0,0,0
148133,0.273705594829174,-0.00664481540347787,0.23856253035264,0.247564739482955,0.238472534978542,0.247475830825844,0.273705594829174,0.261634297455616,0,0,0,0,0,0
148840,0.184635549230558,-0.00753935908621465,NaN,NaN,NaN,NaN,NaN,NaN,1000,1000,1000,1000,1000,1000
148941,0.276767564540543,-0.00674334591808321,0.268398508626387,0.274411778652651,0.268670542948645,0.274512288762123,0.268398508626387,0.274411778652651,0,0,0,0,0,0
