subject,session,parcellation,simplex,task_configuration,zscore_scope,feature_removal_criterion,dim_reduction_type,mapper_auto_tune,mapper_metric,mapper_param_nums_k,mapper_param_res_vals,mapper_param_gain_vals,mapper_param_nums_bin_cluster,mapper_stat_modularity,mapper_num_nodes,mapper_num_edges,pca_num_features,pca_explained_variance,timestamp
134829,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.597199893050165,700,6743,19900,1,03-Apr-2026 12:46:20
134223,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.5150526774069,608,6284,19900,1,03-Apr-2026 12:46:23
133827,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.552888144265636,686,6953,19900,1,03-Apr-2026 12:46:43
132017,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.523271038589744,709,7283,19900,1,03-Apr-2026 12:46:46
135629,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.467804814543941,610,6568,19900,1,03-Apr-2026 12:47:15
131823,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.526644811406361,698,7078,19900,1,03-Apr-2026 12:47:16
133928,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,8,50,10,0.532261633136087,653,6500,19900,1,03-Apr-2026 12:47:25
133019,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.517771475445249,715,7532,19900,1,03-Apr-2026 12:47:27
134021,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.542493695576774,802,8206,19900,1,03-Apr-2026 12:47:33
131419,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.623351626139858,852,8085,19900,1,03-Apr-2026 12:47:44
135225,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,10,50,10,0.547531613892251,797,8228,19900,1,03-Apr-2026 12:48:08
135528,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,8,50,10,0.581131341120329,726,6946,19900,1,03-Apr-2026 12:48:15
135124,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.603800504264528,751,7672,19900,1,03-Apr-2026 12:48:35
136227,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.642723784153205,732,6904,19900,1,03-Apr-2026 12:49:14
137532,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,8,50,10,0.641599510502692,747,6774,19900,1,03-Apr-2026 12:49:40
136631,LR,schaefer200x7,edge,rest_5min_and_tasks,each_task,rest_and_all_tasks,none,1,correlation,48,9,50,10,0.459235116287772,479,4892,19900,1,03-Apr-2026 12:49:49
